trade_id,symbol,open_date_time,volume,side,open_price,initial_stop_loss,take_profit,close_date_time,swap,commission,profit,close_reason,candle_patterns
W963704386450658,US500,2025-01-02T03:23:22,0.4,BUY,5906.56,5891.0,5943.72,2025-01-02T08:25:37.176,0.00,-0.1,2.61,CLOSE_REASON_STOP_LOSS,"[""CDL_HAMMER"", ""CDL_INVERTEDHAMMER"", ""CDL_SHORTLINE""]"
W963704386450671,US30,2025-01-02T03:25:58,0.1,BUY,42693.85,42602.02,42917.66,2025-01-02T08:25:02.107,0.00,-0.03,5.37,CLOSE_REASON_STOP_LOSS,"[""CDL_3INSIDE"", ""CDL_SHORTLINE""]"
W963704386450704,EURUSD,2025-01-02T03:34:48,0.06,BUY,1.03739,1.03639,1.03985,2025-01-02T04:40:57.073,0.00,-0.15,-4.44,CLOSE_REASON_STOP_LOSS,"[""CDL_3OUTSIDE"", ""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_ENGULFING"", ""CDL_HIKKAKE"", ""CDL_INSIDE"", ""CDL_LONGLINE"", ""CDL_MARUBOZU""]"
W963704386450717,NZDUSD,2025-01-02T03:59:06,0.18,BUY,0.56171,0.56133,0.56249,2025-01-02T05:07:46.981,0.00,-0.45,-7.74,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_HAMMER"", ""CDL_LONGLINE"", ""CDL_MARUBOZU""]"
W963704386450719,USDJPY,2025-01-02T04:00:16,0.04,SELL,157.14,157.31,156.76,2025-01-02T05:22:40.409,0.00,-0.1,-0.45,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_DRAGONFLYDOJI"", ""CDL_HAMMER"", ""CDL_HIKKAKE"", ""CDL_INSIDE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_SHORTLINE"", ""CDL_TAKURI""]"
W963704386450735,AUDUSD,2025-01-02T04:08:36,0.16,BUY,0.62172,0.62127,0.62259,2025-01-02T05:07:51.448,0.00,-0.4,-7.52,CLOSE_REASON_STOP_LOSS,"[""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_DRAGONFLYDOJI"", ""CDL_HAMMER"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_SHORTLINE"", ""CDL_TAKURI""]"
W963704386450742,GBPJPY,2025-01-02T04:10:56,0.03,SELL,196.9,197.2,196.3,2025-01-02T05:35:13.159,0.00,-0.08,-2.07,CLOSE_REASON_STOP_LOSS,"[""CDL_3OUTSIDE"", ""CDL_BELTHOLD"", ""CDL_ENGULFING"", ""CDL_HAMMER"", ""CDL_LONGLINE"", ""CDL_SHORTLINE""]"
M963704386450810,EURUSD,2025-01-02T04:59:33,0.21,BUY,1.03698,1.03667,1.03769,2025-01-02T05:04:24.373,0.00,-0.53,-2.32,CLOSE_REASON_STOP_LOSS,"[""CDL_ADVANCEBLOCK"", ""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_HIGHWAVE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_RICKSHAWMAN"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386450871,BTCUSDC,2025-01-02T05:25:24,0.02,BUY,95698.7,95425.6,96269.4,2025-01-02T06:17:15.654,0.00,0.0,-5.60,CLOSE_REASON_STOP_LOSS,"[""CDL_DOJI_10_0.1"", ""CDL_GRAVESTONEDOJI"", ""CDL_HAMMER"", ""CDL_INSIDE"", ""CDL_INVERTEDHAMMER"", ""CDL_LADDERBOTTOM"", ""CDL_LONGLEGGEDDOJI"", ""CDL_RICKSHAWMAN"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386450928,GBPJPY,2025-01-02T06:14:30,0.02,SELL,196.75,197.08,196.01,2025-01-02T06:15:43.691,0.00,-0.05,-0.99,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_HIGHWAVE"", ""CDL_INSIDE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_RICKSHAWMAN"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386450953,GBPJPY,2025-01-02T06:25:07,0.03,SELL,196.76,196.98,196.27,2025-01-02T07:00:12.349,0.00,-0.08,9.23,CLOSE_REASON_TAKE_PROFIT,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_INSIDE"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_SHORTLINE""]"
M963704386450958,USDJPY,2025-01-02T06:27:29,0.03,SELL,156.9,157.1,156.3,2025-01-02T07:23:59.51,0.00,-0.08,2.52,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_GRAVESTONEDOJI"", ""CDL_INSIDE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_SEPARATINGLINES""]"
M963704386451008,NZDUSD,2025-01-02T06:47:23,0.17,SELL,0.56127,0.56163,0.5604,2025-01-02T08:37:03.829,0.00,-0.43,2.03,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_HIGHWAVE"", ""CDL_INSIDE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_RICKSHAWMAN"", ""CDL_SEPARATINGLINES"", ""CDL_SPINNINGTOP""]"
M963704386451013,AUDUSD,2025-01-02T06:50:53,0.11,SELL,0.62131,0.62188,0.61991,2025-01-02T08:40:35.873,0.00,-0.28,3.62,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_GRAVESTONEDOJI"", ""CDL_INSIDE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386451020,EURUSD,2025-01-02T06:55:28,0.1,SELL,1.03625,1.03688,1.03472,2025-01-02T07:25:34.094,0.00,-0.25,-6.70,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_HIKKAKE"", ""CDL_INSIDE"", ""CDL_LONGLINE"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386451119,GBPJPY,2025-01-02T07:37:15,0.04,SELL,196.27,196.44,195.91,2025-01-02T07:57:32.595,0.00,-0.1,-0.97,CLOSE_REASON_STOP_LOSS,"[""CDL_SHORTLINE""]"
M963704386451125,USDJPY,2025-01-02T07:39:35,0.04,SELL,156.62,156.77,156.27,2025-01-02T07:56:48.694,0.00,-0.1,-0.97,CLOSE_REASON_STOP_LOSS,"[""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386451214,EURUSD,2025-01-02T08:09:41,0.05,SELL,1.03598,1.03727,1.03282,2025-01-02T08:35:08.475,0.00,-0.13,1.09,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_HIKKAKE"", ""CDL_INSIDE"", ""CDL_LONGLINE""]"
M963704386451224,GBPJPY,2025-01-02T08:10:56,0.02,SELL,195.98,196.27,195.37,2025-01-02T08:42:38.522,0.00,-0.05,0.92,CLOSE_REASON_STOP_LOSS,"[""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_HARAMI"", ""CDL_HIGHWAVE"", ""CDL_INSIDE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_RICKSHAWMAN"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386451338,BTCUSDC,2025-01-02T08:35:22,0.03,BUY,95791.1,95538.2,96324.9,2025-01-02T09:18:30.641,0.00,0.0,16.27,CLOSE_REASON_TAKE_PROFIT,"[""CDL_3OUTSIDE"", ""CDL_BELTHOLD"", ""CDL_CLOSINGMARUBOZU"", ""CDL_DOJI_10_0.1"", ""CDL_ENGULFING"", ""CDL_INSIDE"", ""CDL_LONGLINE"", ""CDL_MARUBOZU"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
M963704386451682,BTCUSDC,2025-01-02T11:03:08,0.02,BUY,96705.1,96283.2,97661.4,,,0.0,,,"[""CDL_3OUTSIDE"", ""CDL_BELTHOLD"", ""CDL_DOJI_10_0.1"", ""CDL_HAMMER"", ""CDL_HANGINGMAN"", ""CDL_HIGHWAVE"", ""CDL_INSIDE"", ""CDL_LONGLEGGEDDOJI"", ""CDL_LONGLINE"", ""CDL_SHORTLINE"", ""CDL_SPINNINGTOP""]"
